step,t,sample,metric,region,value,protocol
13,0.9341,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,full,0.0233434047549963,trajectory_nocfg
13,0.9341,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,mouth,0.3403300642967224,trajectory_nocfg
13,0.9341,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,upper_face,0.21881099045276642,trajectory_nocfg
13,0.9341,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,full,0.26826900243759155,trajectory_nocfg
14,0.9276,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,mouth,7.786977767944336,trajectory_nocfg
14,0.9276,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,upper_face,0.8118544816970825,trajectory_nocfg
14,0.9276,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,full,3.6507139205932617,trajectory_nocfg
14,0.9276,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,mouth,0.04150082543492317,trajectory_nocfg
14,0.9276,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,upper_face,0.00922441203147173,trajectory_nocfg
14,0.9276,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,full,0.02236083894968033,trajectory_nocfg
14,0.9276,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,mouth,0.34273985028266907,trajectory_nocfg
14,0.9276,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,upper_face,0.21880942583084106,trajectory_nocfg
14,0.9276,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,noise_floor,full,0.2692487835884094,trajectory_nocfg
15,0.9208,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,mouth,7.1915435791015625,trajectory_nocfg
15,0.9208,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,upper_face,0.8131703734397888,trajectory_nocfg
15,0.9208,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_raw,full,3.409153938293457,trajectory_nocfg
15,0.9208,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,cfg_diff_relative,mouth,0.03869316354393959,trajectory_nocfg
