step,t,sample,metric,region,value
8,0.963082,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.00440539
8,0.963082,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.816598
8,0.963082,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,upper_face,0.9587121
8,0.963082,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.90087193
8,0.963082,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.14434555
8,0.963082,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.0931739
8,0.963082,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,18.8612
8,0.963082,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,10.029685
8,0.963082,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,7.943746
8,0.963082,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,6.042214
9,0.957720,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.00945036
9,0.957720,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,upper_face,0.00025648
9,0.957720,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.00399837
9,0.957720,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.82137722
9,0.957720,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,upper_face,0.95912427
9,0.957720,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.90306157
9,0.957720,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.13856743
9,0.957720,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.08961919
9,0.957720,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,17.7023
9,0.957720,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,9.044669
9,0.957720,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,8.08619
9,0.957720,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,5.976563
10,0.952154,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.0087452
10,0.952154,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,upper_face,0.00025502
10,0.952154,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.00371051
10,0.952154,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.82536733
10,0.952154,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,upper_face,0.95928586
10,0.952154,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.90478128
10,0.952154,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.13501562
10,0.952154,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.08751363
10,0.952154,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,16.9967
10,0.952154,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,8.146706
10,0.952154,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,7.876637
10,0.952154,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,6.227147
11,0.946372,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.00806658
11,0.946372,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,upper_face,0.00024741
11,0.946372,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.0034298
11,0.946372,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.83135515
11,0.946372,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,upper_face,0.95987105
11,0.946372,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.90756536
11,0.946372,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.13167626
11,0.946372,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.08555105
11,0.946372,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,16.3412
11,0.946372,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,7.860014
11,0.946372,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,7.584427
11,0.946372,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,6.560754
12,0.940361,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.0075379
12,0.940361,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,upper_face,0.00024299
12,0.940361,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.003212
12,0.940361,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.83459455
12,0.940361,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,upper_face,0.96009779
12,0.940361,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.90901822
12,0.940361,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.12871222
12,0.940361,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.08370847
12,0.940361,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,16.0848
12,0.940361,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,7.542998
12,0.940361,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,7.085904
12,0.940361,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,6.895133
13,0.934107,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.00720771
13,0.934107,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,upper_face,0.00023385
13,0.934107,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.00307219
13,0.934107,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.83591509
13,0.934107,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,upper_face,0.96031821
13,0.934107,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.90968651
13,0.934107,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.12771785
13,0.934107,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.08294363
13,0.934107,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,15.6289
13,0.934107,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,7.56477
13,0.934107,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,6.960864
13,0.934107,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,6.937219
14,0.927596,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.00692985
14,0.927596,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,upper_face,0.00023159
14,0.927596,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.00295777
14,0.927596,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.83785391
14,0.927596,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,upper_face,0.9600476
14,0.927596,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.91031498
14,0.927596,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.12577417
14,0.927596,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.08180614
14,0.927596,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,15.7304
14,0.927596,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,7.614825
14,0.927596,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,6.74001
14,0.927596,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,7.112402
15,0.920810,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.0068691
15,0.920810,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,upper_face,0.00022461
15,0.920810,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.0029289
