pair,model,experiment_id,step,sample,metric,region,value,value_norm,comparability
default_trajectory,omniavatar,omni_ta_default,5,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.81762302,0.8995683139855676,normalized_only
default_trajectory,omniavatar,omni_ta_default,5,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,upper_face,0.95735562,0.9857226477857124,normalized_only
default_trajectory,omniavatar,omni_ta_default,5,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.9004848,0.9520280257253838,normalized_only
default_trajectory,omniavatar,omni_ta_default,5,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.1512654,1.3816088180870854,normalized_only
default_trajectory,omniavatar,omni_ta_default,5,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.09820049,1.439899383500331,normalized_only
default_trajectory,omniavatar,omni_ta_default,5,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,21.9959,1.7065769770888128,normalized_only
default_trajectory,omniavatar,omni_ta_default,5,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,9.75504,3.535842714182205,normalized_only
default_trajectory,omniavatar,omni_ta_default,5,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,7.476026,1.2127660540889182,face_value
default_trajectory,omniavatar,omni_ta_default,5,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,6.32089,0.82399710077291,face_value
default_trajectory,omniavatar,omni_ta_default,6,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.01221179,8.292954398831958,normalized_only
default_trajectory,omniavatar,omni_ta_default,6,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,upper_face,0.00028068,2.5544230069166365,normalized_only
default_trajectory,omniavatar,omni_ta_default,6,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.00513662,7.730285335901758,normalized_only
default_trajectory,omniavatar,omni_ta_default,6,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.81380069,0.8954341829916019,normalized_only
default_trajectory,omniavatar,omni_ta_default,6,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,upper_face,0.95791435,0.9859267167810613,normalized_only
default_trajectory,omniavatar,omni_ta_default,6,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.89926046,0.9505452165638154,normalized_only
default_trajectory,omniavatar,omni_ta_default,6,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.15246148,1.4226847048321822,normalized_only
default_trajectory,omniavatar,omni_ta_default,6,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.09828738,1.4729586712356726,normalized_only
default_trajectory,omniavatar,omni_ta_default,6,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,22.3914,1.7372622954635386,normalized_only
default_trajectory,omniavatar,omni_ta_default,6,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,11.838591,4.172953925317088,normalized_only
default_trajectory,omniavatar,omni_ta_default,6,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,7.531616,1.221783901933054,face_value
default_trajectory,omniavatar,omni_ta_default,6,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,6.335742,0.8259332213098405,face_value
default_trajectory,omniavatar,omni_ta_default,7,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.01170396,7.718966404178703,normalized_only
default_trajectory,omniavatar,omni_ta_default,7,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,upper_face,0.00027062,2.515289525048796,normalized_only
default_trajectory,omniavatar,omni_ta_default,7,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.00492396,7.231440278450897,normalized_only
default_trajectory,omniavatar,omni_ta_default,7,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.81301051,0.8955212400462669,normalized_only
default_trajectory,omniavatar,omni_ta_default,7,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,upper_face,0.95858556,0.9863715174173494,normalized_only
default_trajectory,omniavatar,omni_ta_default,7,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.89933681,0.950878504196218,normalized_only
default_trajectory,omniavatar,omni_ta_default,7,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.15019022,1.4175785332543391,normalized_only
default_trajectory,omniavatar,omni_ta_default,7,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.09664133,1.4675296079590519,normalized_only
default_trajectory,omniavatar,omni_ta_default,7,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,21.1159,1.6383011738782984,normalized_only
default_trajectory,omniavatar,omni_ta_default,7,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,11.316046,3.9779484190566716,normalized_only
default_trajectory,omniavatar,omni_ta_default,7,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,7.753503,1.2577785629258902,face_value
default_trajectory,omniavatar,omni_ta_default,7,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,6.153776,0.8022119642654617,face_value
default_trajectory,omniavatar,omni_ta_default,8,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.01043648,6.659655929348103,normalized_only
