step,t,sample,metric,region,value
18,923.515991,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,49.3099
18,923.515991,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,5.40327
18,923.515991,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,8.059864
18,923.515991,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,6.712519
19,917.154785,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.03477379
19,917.154785,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.0091857
19,917.154785,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.50840592
19,917.154785,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.78738737
19,917.154785,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.34223342
19,917.154785,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.20128947
19,917.154785,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,45.123
19,917.154785,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,5.246342
19,917.154785,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,7.898511
19,917.154785,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,6.948109
20,910.451721,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.03367086
20,910.451721,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.00903691
20,910.451721,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.51250648
20,910.451721,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.78807765
20,910.451721,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.33727774
20,910.451721,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.20071588
20,910.451721,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,42.681
20,910.451721,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,5.13765
20,910.451721,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,7.781141
20,910.451721,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,7.011342
21,903.378723,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.03223584
21,903.378723,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.00887133
21,903.378723,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.51674658
21,903.378723,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.78827226
21,903.378723,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.33262536
21,903.378723,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.20077027
21,903.378723,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,42.9078
21,903.378723,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,5.071347
21,903.378723,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,7.756873
21,903.378723,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,7.11347
22,895.903931,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.0316381
22,895.903931,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.00882996
22,895.903931,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.51638567
22,895.903931,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.78885615
22,895.903931,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.33003518
22,895.903931,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.19890375
22,895.903931,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,41.1714
22,895.903931,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,4.953981
22,895.903931,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,7.766249
22,895.903931,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,7.07936
23,887.992493,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.03129177
23,887.992493,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.00880219
23,887.992493,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.51743644
23,887.992493,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.78892136
23,887.992493,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.32682702
23,887.992493,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.19832079
23,887.992493,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,41.2663
23,887.992493,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,5.006047
23,887.992493,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,7.769572
23,887.992493,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,7.06549
24,879.604736,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.03041027
24,879.604736,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.00870724
24,879.604736,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.52036977
24,879.604736,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.78951406
24,879.604736,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.32190624
24,879.604736,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.19647853
24,879.604736,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,42.88
24,879.604736,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,4.958425
24,879.604736,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,7.696424
24,879.604736,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,7.011109
25,870.696350,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.03008565
25,870.696350,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.00866847
25,870.696350,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.5225783
25,870.696350,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.78938448
25,870.696350,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.32057142
25,870.696350,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.19462687
25,870.696350,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,41.3693
25,870.696350,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,4.870525
25,870.696350,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,7.758161
25,870.696350,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,7.010391
26,861.217407,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.029436
26,861.217407,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.00862698
26,861.217407,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.52518791
26,861.217407,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.78932267
26,861.217407,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.31596392
26,861.217407,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.19391091
26,861.217407,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sharpness,mouth,39.398
26,861.217407,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lmd,mouth,4.943632
26,861.217407,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_d,mouth,7.690213
26,861.217407,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,sync_c,mouth,7.050744
27,851.111145,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,mouth,0.02899481
27,851.111145,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,pixel_mse,full,0.00859621
27,851.111145,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,mouth,0.52723658
27,851.111145,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,ssim,full,0.78940731
27,851.111145,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,mouth,0.31264374
27,851.111145,17ef723a912e46713e84fc2b7dd74e23_shot_001_000,lpips,full,0.19277699
